INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
DauntÉ Edward Fyall,TDMV 143 - West African Dance,WI24,37,21.62,4.0,4.14,4.86,4.82,4.89
DauntÉ Edward Fyall,TDMV 143 - West African Dance,FA23,28,28.57,4.0,4.38,4.81,4.72,4.72
