INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
Lisa Porter,TDDR 101 - Stage Management,WI24,33,30.3,3.75,2.80,4.98,4.93,4.85
Lora Powell,TDDR 101 - Stage Management,FA23,34,32.35,3.65,5.00,4.60,4.66,4.72
