INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
Mark C Guirguis,TDDE 1 - Intro/Design for the Theatre,WI24,95,31.58,3.44,4.67,4.49,4.30,4.44
Mark C Guirguis,TDDE 1 - Intro/Design for the Theatre,FA23,90,34.44,3.44,6.94,4.52,4.28,4.50
