INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
Aysan Karagasli Celik,TDAC 102 - Acting II,WI24,21,23.81,3.84,2.20,4.42,4.47,4.72
Beatrice Basso,TDAC 102 - Acting II,FA23,20,30.0,3.85,5.83,4.92,4.96,4.96
