INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Shing, P. Benson",SE 151A - Design of Reinforced Concrete (A00),WI24,"83
(10.84%)",1.97 (C-),13.11,3.72,3.28,4.03
